id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
488,foxnews.com,conspiracy,https://foxnews.com/article/487,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.596827,2026-04-14T16:00:35.596828,2026-04-14T16:00:35.596829,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,foxnews.com
489,nytimes.com,satire,https://nytimes.com/article/488,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.596863,2026-04-14T16:00:35.596864,2026-04-14T16:00:35.596865,Coverage of current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,nytimes.com
490,barenakedislam.com,fake,https://barenakedislam.com/article/489,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.596892,2026-04-14T16:00:35.596893,2026-04-14T16:00:35.596894,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,barenakedislam.com
491,nytimes.com,satire,https://nytimes.com/article/490,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.596927,2026-04-14T16:00:35.596927,2026-04-14T16:00:35.596928,Update about current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,nytimes.com
492,bbc.com,rumor,https://bbc.com/article/491,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.596961,2026-04-14T16:00:35.596962,2026-04-14T16:00:35.596963,Coverage of recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,bbc.com
493,cnn.com,rumor,https://cnn.com/article/492,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.596995,2026-04-14T16:00:35.596996,2026-04-14T16:00:35.596997,News report on recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,cnn.com
494,infowars.com,fake,https://infowars.com/article/493,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.597024,2026-04-14T16:00:35.597025,2026-04-14T16:00:35.597026,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
495,foxnews.com,bias,https://foxnews.com/article/494,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.597058,2026-04-14T16:00:35.597059,2026-04-14T16:00:35.597059,Report indicates clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
496,bbc.com,clickbait,https://bbc.com/article/495,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.597091,2026-04-14T16:00:35.597092,2026-04-14T16:00:35.597093,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
497,infowars.com,reliable,https://infowars.com/article/496,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.597126,2026-04-14T16:00:35.597127,2026-04-14T16:00:35.597127,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,infowars.com
498,barenakedislam.com,reliable,https://barenakedislam.com/article/497,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.597160,2026-04-14T16:00:35.597160,2026-04-14T16:00:35.597161,Scientific paper in Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,barenakedislam.com
499,cnn.com,fake,https://cnn.com/article/498,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.597191,2026-04-14T16:00:35.597192,2026-04-14T16:00:35.597193,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,cnn.com
500,infowars.com,unreliable,https://infowars.com/article/499,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.597226,2026-04-14T16:00:35.597226,2026-04-14T16:00:35.597227,Update about ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,infowars.com
501,theguardian.com,satire,https://theguardian.com/article/500,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.597259,2026-04-14T16:00:35.597260,2026-04-14T16:00:35.597261,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,theguardian.com
502,theguardian.com,clickbait,https://theguardian.com/article/501,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.597293,2026-04-14T16:00:35.597294,2026-04-14T16:00:35.597294,News report on ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
503,barenakedislam.com,hate,https://barenakedislam.com/article/502,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.597327,2026-04-14T16:00:35.597328,2026-04-14T16:00:35.597329,Coverage of recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,barenakedislam.com
504,cnn.com,fake,https://cnn.com/article/503,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.597355,2026-04-14T16:00:35.597356,2026-04-14T16:00:35.597357,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,cnn.com
505,bbc.com,bias,https://bbc.com/article/504,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.597390,2026-04-14T16:00:35.597391,2026-04-14T16:00:35.597392,Report indicates clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
506,express.co.uk,conspiracy,https://express.co.uk/article/505,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.597424,2026-04-14T16:00:35.597425,2026-04-14T16:00:35.597425,Hidden truth about corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
507,nytimes.com,rumor,https://nytimes.com/article/506,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.597458,2026-04-14T16:00:35.597459,2026-04-14T16:00:35.597459,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,nytimes.com
508,foxnews.com,conspiracy,https://foxnews.com/article/507,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.597491,2026-04-14T16:00:35.597492,2026-04-14T16:00:35.597493,Secret documents reveal government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,foxnews.com
509,breitbart.com,satire,https://breitbart.com/article/508,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.597525,2026-04-14T16:00:35.597526,2026-04-14T16:00:35.597527,Coverage of current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,breitbart.com
510,infowars.com,fake,https://infowars.com/article/509,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.597553,2026-04-14T16:00:35.597554,2026-04-14T16:00:35.597555,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
511,breitbart.com,satire,https://breitbart.com/article/510,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.597587,2026-04-14T16:00:35.597588,2026-04-14T16:00:35.597589,News report on ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,breitbart.com
512,bbc.com,fake,https://bbc.com/article/511,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.597616,2026-04-14T16:00:35.597617,2026-04-14T16:00:35.597618,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,bbc.com
513,foxnews.com,fake,https://foxnews.com/article/512,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.597647,2026-04-14T16:00:35.597647,2026-04-14T16:00:35.597648,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,foxnews.com
514,cnn.com,bias,https://cnn.com/article/513,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.597680,2026-04-14T16:00:35.597681,2026-04-14T16:00:35.597682,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,cnn.com
515,nytimes.com,fake,https://nytimes.com/article/514,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.597709,2026-04-14T16:00:35.597710,2026-04-14T16:00:35.597710,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
516,foxnews.com,bias,https://foxnews.com/article/515,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.597742,2026-04-14T16:00:35.597743,2026-04-14T16:00:35.597744,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
517,cnn.com,satire,https://cnn.com/article/516,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.597775,2026-04-14T16:00:35.597776,2026-04-14T16:00:35.597777,News report on current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
518,bbc.com,bias,https://bbc.com/article/517,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.597809,2026-04-14T16:00:35.597810,2026-04-14T16:00:35.597810,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
519,cnn.com,hate,https://cnn.com/article/518,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.597843,2026-04-14T16:00:35.597844,2026-04-14T16:00:35.597845,Update about ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,cnn.com
520,express.co.uk,unreliable,https://express.co.uk/article/519,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.597891,2026-04-14T16:00:35.597892,2026-04-14T16:00:35.597893,Coverage of recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,express.co.uk
521,cnn.com,conspiracy,https://cnn.com/article/520,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.597928,2026-04-14T16:00:35.597929,2026-04-14T16:00:35.597930,Secret documents reveal government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,cnn.com
522,express.co.uk,clickbait,https://express.co.uk/article/521,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.597964,2026-04-14T16:00:35.597965,2026-04-14T16:00:35.597966,Coverage of ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,express.co.uk
523,snopes.com,clickbait,https://snopes.com/article/522,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.597999,2026-04-14T16:00:35.598000,2026-04-14T16:00:35.598001,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,snopes.com
524,barenakedislam.com,clickbait,https://barenakedislam.com/article/523,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.598033,2026-04-14T16:00:35.598034,2026-04-14T16:00:35.598035,Coverage of recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,barenakedislam.com
525,theguardian.com,fake,https://theguardian.com/article/524,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.598063,2026-04-14T16:00:35.598064,2026-04-14T16:00:35.598065,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,theguardian.com
526,barenakedislam.com,conspiracy,https://barenakedislam.com/article/525,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.598098,2026-04-14T16:00:35.598099,2026-04-14T16:00:35.598100,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,barenakedislam.com
527,nytimes.com,conspiracy,https://nytimes.com/article/526,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.598132,2026-04-14T16:00:35.598133,2026-04-14T16:00:35.598134,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,nytimes.com
528,snopes.com,rumor,https://snopes.com/article/527,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.598166,2026-04-14T16:00:35.598167,2026-04-14T16:00:35.598167,Coverage of recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,snopes.com
529,breitbart.com,rumor,https://breitbart.com/article/528,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.598199,2026-04-14T16:00:35.598200,2026-04-14T16:00:35.598201,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,breitbart.com
530,cnn.com,conspiracy,https://cnn.com/article/529,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.598232,2026-04-14T16:00:35.598233,2026-04-14T16:00:35.598234,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,cnn.com
531,snopes.com,bias,https://snopes.com/article/530,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.598267,2026-04-14T16:00:35.598268,2026-04-14T16:00:35.598269,Report indicates clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,snopes.com
532,snopes.com,hate,https://snopes.com/article/531,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.598301,2026-04-14T16:00:35.598302,2026-04-14T16:00:35.598303,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,snopes.com
533,infowars.com,fake,https://infowars.com/article/532,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.598331,2026-04-14T16:00:35.598332,2026-04-14T16:00:35.598332,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
534,theguardian.com,conspiracy,https://theguardian.com/article/533,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.598364,2026-04-14T16:00:35.598365,2026-04-14T16:00:35.598366,Hidden truth about government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,theguardian.com
535,breitbart.com,rumor,https://breitbart.com/article/534,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.598398,2026-04-14T16:00:35.598399,2026-04-14T16:00:35.598400,Coverage of recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,breitbart.com
536,bbc.com,hate,https://bbc.com/article/535,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.598431,2026-04-14T16:00:35.598432,2026-04-14T16:00:35.598433,Coverage of ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,bbc.com
537,breitbart.com,clickbait,https://breitbart.com/article/536,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.598465,2026-04-14T16:00:35.598465,2026-04-14T16:00:35.598466,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,breitbart.com
538,cnn.com,satire,https://cnn.com/article/537,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.598500,2026-04-14T16:00:35.598501,2026-04-14T16:00:35.598501,Coverage of ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
539,express.co.uk,fake,https://express.co.uk/article/538,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.598528,2026-04-14T16:00:35.598529,2026-04-14T16:00:35.598530,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
540,foxnews.com,fake,https://foxnews.com/article/539,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.598557,2026-04-14T16:00:35.598558,2026-04-14T16:00:35.598558,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,foxnews.com
541,snopes.com,rumor,https://snopes.com/article/540,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.598590,2026-04-14T16:00:35.598591,2026-04-14T16:00:35.598591,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,snopes.com
542,foxnews.com,reliable,https://foxnews.com/article/541,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.598624,2026-04-14T16:00:35.598625,2026-04-14T16:00:35.598626,New research published in Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,foxnews.com
543,breitbart.com,reliable,https://breitbart.com/article/542,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.598659,2026-04-14T16:00:35.598660,2026-04-14T16:00:35.598661,Peer-reviewed study from Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,breitbart.com
544,nytimes.com,unreliable,https://nytimes.com/article/543,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.598693,2026-04-14T16:00:35.598695,2026-04-14T16:00:35.598696,Coverage of ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,nytimes.com
545,snopes.com,fake,https://snopes.com/article/544,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.598722,2026-04-14T16:00:35.598723,2026-04-14T16:00:35.598724,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,snopes.com
546,foxnews.com,clickbait,https://foxnews.com/article/545,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.598756,2026-04-14T16:00:35.598757,2026-04-14T16:00:35.598758,News report on ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,foxnews.com
547,nytimes.com,reliable,https://nytimes.com/article/546,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.598795,2026-04-14T16:00:35.598796,2026-04-14T16:00:35.598797,Peer-reviewed study from Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,nytimes.com
548,barenakedislam.com,hate,https://barenakedislam.com/article/547,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.598833,2026-04-14T16:00:35.598834,2026-04-14T16:00:35.598835,Coverage of ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,barenakedislam.com
549,barenakedislam.com,clickbait,https://barenakedislam.com/article/548,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.598867,2026-04-14T16:00:35.598868,2026-04-14T16:00:35.598869,Update about recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,barenakedislam.com
550,bbc.com,bias,https://bbc.com/article/549,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.598902,2026-04-14T16:00:35.598902,2026-04-14T16:00:35.598903,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
551,barenakedislam.com,political,https://barenakedislam.com/article/550,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.598936,2026-04-14T16:00:35.598937,2026-04-14T16:00:35.598938,Update about recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,barenakedislam.com
552,bbc.com,reliable,https://bbc.com/article/551,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.599007,2026-04-14T16:00:35.599010,2026-04-14T16:00:35.599011,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
553,nytimes.com,fake,https://nytimes.com/article/552,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.599044,2026-04-14T16:00:35.599045,2026-04-14T16:00:35.599045,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
554,snopes.com,hate,https://snopes.com/article/553,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.599079,2026-04-14T16:00:35.599080,2026-04-14T16:00:35.599081,Update about current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,snopes.com
555,cnn.com,satire,https://cnn.com/article/554,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.599114,2026-04-14T16:00:35.599114,2026-04-14T16:00:35.599115,Update about recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
556,theguardian.com,fake,https://theguardian.com/article/555,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.599143,2026-04-14T16:00:35.599144,2026-04-14T16:00:35.599145,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,theguardian.com
557,snopes.com,hate,https://snopes.com/article/556,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.599175,2026-04-14T16:00:35.599176,2026-04-14T16:00:35.599177,Coverage of recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,snopes.com
558,cnn.com,unreliable,https://cnn.com/article/557,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.599207,2026-04-14T16:00:35.599208,2026-04-14T16:00:35.599209,Update about recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,cnn.com
559,theguardian.com,rumor,https://theguardian.com/article/558,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.599239,2026-04-14T16:00:35.599240,2026-04-14T16:00:35.599241,Update about recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,theguardian.com
560,theguardian.com,hate,https://theguardian.com/article/559,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.599272,2026-04-14T16:00:35.599273,2026-04-14T16:00:35.599274,News report on recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,theguardian.com
561,infowars.com,reliable,https://infowars.com/article/560,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.599310,2026-04-14T16:00:35.599311,2026-04-14T16:00:35.599312,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,infowars.com
562,breitbart.com,fake,https://breitbart.com/article/561,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.599341,2026-04-14T16:00:35.599343,2026-04-14T16:00:35.599344,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
563,infowars.com,rumor,https://infowars.com/article/562,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.599380,2026-04-14T16:00:35.599381,2026-04-14T16:00:35.599382,News report on recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
564,express.co.uk,satire,https://express.co.uk/article/563,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.599417,2026-04-14T16:00:35.599417,2026-04-14T16:00:35.599418,Coverage of ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,express.co.uk
565,bbc.com,conspiracy,https://bbc.com/article/564,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.599449,2026-04-14T16:00:35.599449,2026-04-14T16:00:35.599450,Secret documents reveal government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,bbc.com
566,bbc.com,reliable,https://bbc.com/article/565,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.599484,2026-04-14T16:00:35.599485,2026-04-14T16:00:35.599486,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
567,express.co.uk,fake,https://express.co.uk/article/566,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.599514,2026-04-14T16:00:35.599515,2026-04-14T16:00:35.599516,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
568,breitbart.com,satire,https://breitbart.com/article/567,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.599548,2026-04-14T16:00:35.599549,2026-04-14T16:00:35.599550,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,breitbart.com
569,express.co.uk,rumor,https://express.co.uk/article/568,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.599582,2026-04-14T16:00:35.599583,2026-04-14T16:00:35.599584,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,express.co.uk
570,cnn.com,satire,https://cnn.com/article/569,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.599614,2026-04-14T16:00:35.599615,2026-04-14T16:00:35.599615,News report on ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
571,snopes.com,conspiracy,https://snopes.com/article/570,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.599645,2026-04-14T16:00:35.599646,2026-04-14T16:00:35.599647,Whistleblower exposes government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,snopes.com
572,express.co.uk,clickbait,https://express.co.uk/article/571,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.599677,2026-04-14T16:00:35.599677,2026-04-14T16:00:35.599678,Coverage of recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,express.co.uk
573,barenakedislam.com,unreliable,https://barenakedislam.com/article/572,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.599709,2026-04-14T16:00:35.599710,2026-04-14T16:00:35.599711,News report on ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,barenakedislam.com
574,breitbart.com,conspiracy,https://breitbart.com/article/573,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.599740,2026-04-14T16:00:35.599741,2026-04-14T16:00:35.599742,Secret documents reveal major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,breitbart.com
575,infowars.com,rumor,https://infowars.com/article/574,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.599771,2026-04-14T16:00:35.599772,2026-04-14T16:00:35.599773,Coverage of recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
