id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
2640,bbc.com,rumor,https://bbc.com/article/2639,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.712907,2026-04-14T16:00:35.712908,2026-04-14T16:00:35.712909,Coverage of current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,bbc.com
2641,bbc.com,fake,https://bbc.com/article/2640,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.712935,2026-04-14T16:00:35.712936,2026-04-14T16:00:35.712936,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,bbc.com
2642,bbc.com,unreliable,https://bbc.com/article/2641,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.712967,2026-04-14T16:00:35.712968,2026-04-14T16:00:35.712969,Coverage of ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,bbc.com
2643,breitbart.com,conspiracy,https://breitbart.com/article/2642,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.713001,2026-04-14T16:00:35.713002,2026-04-14T16:00:35.713003,Secret documents reveal major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,breitbart.com
2644,express.co.uk,unreliable,https://express.co.uk/article/2643,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.713033,2026-04-14T16:00:35.713034,2026-04-14T16:00:35.713035,News report on current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,express.co.uk
2645,theguardian.com,fake,https://theguardian.com/article/2644,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.713064,2026-04-14T16:00:35.713065,2026-04-14T16:00:35.713065,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,theguardian.com
2646,snopes.com,unreliable,https://snopes.com/article/2645,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713098,2026-04-14T16:00:35.713099,2026-04-14T16:00:35.713099,News report on ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,snopes.com
2647,barenakedislam.com,bias,https://barenakedislam.com/article/2646,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.713131,2026-04-14T16:00:35.713132,2026-04-14T16:00:35.713133,Report indicates clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,barenakedislam.com
2648,breitbart.com,satire,https://breitbart.com/article/2647,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713165,2026-04-14T16:00:35.713166,2026-04-14T16:00:35.713167,Update about current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,breitbart.com
2649,foxnews.com,clickbait,https://foxnews.com/article/2648,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.713199,2026-04-14T16:00:35.713200,2026-04-14T16:00:35.713200,Coverage of recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,foxnews.com
2650,infowars.com,reliable,https://infowars.com/article/2649,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.713233,2026-04-14T16:00:35.713234,2026-04-14T16:00:35.713234,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,infowars.com
2651,snopes.com,unreliable,https://snopes.com/article/2650,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.713266,2026-04-14T16:00:35.713268,2026-04-14T16:00:35.713269,News report on recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,snopes.com
2652,barenakedislam.com,unreliable,https://barenakedislam.com/article/2651,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.713302,2026-04-14T16:00:35.713303,2026-04-14T16:00:35.713303,News report on ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,barenakedislam.com
2653,nytimes.com,conspiracy,https://nytimes.com/article/2652,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.713336,2026-04-14T16:00:35.713337,2026-04-14T16:00:35.713338,Whistleblower exposes corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,nytimes.com
2654,nytimes.com,fake,https://nytimes.com/article/2653,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.713365,2026-04-14T16:00:35.713366,2026-04-14T16:00:35.713367,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
2655,theguardian.com,clickbait,https://theguardian.com/article/2654,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.713399,2026-04-14T16:00:35.713400,2026-04-14T16:00:35.713401,Coverage of ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
2656,express.co.uk,bias,https://express.co.uk/article/2655,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.713432,2026-04-14T16:00:35.713433,2026-04-14T16:00:35.713434,Study shows clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,express.co.uk
2657,theguardian.com,clickbait,https://theguardian.com/article/2656,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.713465,2026-04-14T16:00:35.713466,2026-04-14T16:00:35.713467,Update about ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
2658,bbc.com,clickbait,https://bbc.com/article/2657,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.713499,2026-04-14T16:00:35.713500,2026-04-14T16:00:35.713500,Coverage of ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
2659,foxnews.com,bias,https://foxnews.com/article/2658,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.713532,2026-04-14T16:00:35.713533,2026-04-14T16:00:35.713534,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
2660,snopes.com,rumor,https://snopes.com/article/2659,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.713566,2026-04-14T16:00:35.713567,2026-04-14T16:00:35.713568,Update about current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,snopes.com
2661,snopes.com,reliable,https://snopes.com/article/2660,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.713600,2026-04-14T16:00:35.713601,2026-04-14T16:00:35.713602,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,snopes.com
2662,barenakedislam.com,rumor,https://barenakedislam.com/article/2661,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.713635,2026-04-14T16:00:35.713636,2026-04-14T16:00:35.713637,News report on recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,barenakedislam.com
2663,infowars.com,clickbait,https://infowars.com/article/2662,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713670,2026-04-14T16:00:35.713671,2026-04-14T16:00:35.713672,Update about ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
2664,barenakedislam.com,clickbait,https://barenakedislam.com/article/2663,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713705,2026-04-14T16:00:35.713706,2026-04-14T16:00:35.713706,Coverage of recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,barenakedislam.com
2665,theguardian.com,political,https://theguardian.com/article/2664,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713739,2026-04-14T16:00:35.713740,2026-04-14T16:00:35.713740,News report on recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,theguardian.com
2666,barenakedislam.com,hate,https://barenakedislam.com/article/2665,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.713774,2026-04-14T16:00:35.713775,2026-04-14T16:00:35.713776,News report on current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,barenakedislam.com
2667,express.co.uk,conspiracy,https://express.co.uk/article/2666,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.713809,2026-04-14T16:00:35.713810,2026-04-14T16:00:35.713811,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
2668,bbc.com,bias,https://bbc.com/article/2667,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.713843,2026-04-14T16:00:35.713844,2026-04-14T16:00:35.713845,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
2669,snopes.com,clickbait,https://snopes.com/article/2668,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.713878,2026-04-14T16:00:35.713879,2026-04-14T16:00:35.713879,Update about current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,snopes.com
2670,cnn.com,hate,https://cnn.com/article/2669,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713913,2026-04-14T16:00:35.713915,2026-04-14T16:00:35.713915,Update about ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,cnn.com
2671,nytimes.com,clickbait,https://nytimes.com/article/2670,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713948,2026-04-14T16:00:35.713949,2026-04-14T16:00:35.713949,Update about current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,nytimes.com
2672,bbc.com,clickbait,https://bbc.com/article/2671,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.713982,2026-04-14T16:00:35.713983,2026-04-14T16:00:35.713984,News report on recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
2673,breitbart.com,fake,https://breitbart.com/article/2672,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.714011,2026-04-14T16:00:35.714012,2026-04-14T16:00:35.714012,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
2674,barenakedislam.com,fake,https://barenakedislam.com/article/2673,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.714039,2026-04-14T16:00:35.714040,2026-04-14T16:00:35.714041,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,barenakedislam.com
2675,cnn.com,conspiracy,https://cnn.com/article/2674,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.714073,2026-04-14T16:00:35.714074,2026-04-14T16:00:35.714075,Hidden truth about corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,cnn.com
2676,theguardian.com,political,https://theguardian.com/article/2675,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.714109,2026-04-14T16:00:35.714110,2026-04-14T16:00:35.714110,Coverage of ongoing situation,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,theguardian.com
2677,infowars.com,rumor,https://infowars.com/article/2676,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.714146,2026-04-14T16:00:35.714147,2026-04-14T16:00:35.714148,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
2678,express.co.uk,bias,https://express.co.uk/article/2677,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.714181,2026-04-14T16:00:35.714182,2026-04-14T16:00:35.714183,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,express.co.uk
2679,barenakedislam.com,reliable,https://barenakedislam.com/article/2678,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.714218,2026-04-14T16:00:35.714219,2026-04-14T16:00:35.714219,Peer-reviewed study from Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,barenakedislam.com
2680,bbc.com,fake,https://bbc.com/article/2679,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.714246,2026-04-14T16:00:35.714247,2026-04-14T16:00:35.714247,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,bbc.com
2681,snopes.com,political,https://snopes.com/article/2680,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.714279,2026-04-14T16:00:35.714280,2026-04-14T16:00:35.714281,Update about recent developments,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,snopes.com
2682,express.co.uk,unreliable,https://express.co.uk/article/2681,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.714314,2026-04-14T16:00:35.714314,2026-04-14T16:00:35.714315,News report on ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,express.co.uk
2683,theguardian.com,conspiracy,https://theguardian.com/article/2682,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.714351,2026-04-14T16:00:35.714351,2026-04-14T16:00:35.714352,Whistleblower exposes government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,theguardian.com
2684,theguardian.com,rumor,https://theguardian.com/article/2683,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.714385,2026-04-14T16:00:35.714386,2026-04-14T16:00:35.714386,Update about current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,theguardian.com
2685,breitbart.com,reliable,https://breitbart.com/article/2684,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.714420,2026-04-14T16:00:35.714421,2026-04-14T16:00:35.714422,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,breitbart.com
2686,express.co.uk,bias,https://express.co.uk/article/2685,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.714452,2026-04-14T16:00:35.714453,2026-04-14T16:00:35.714454,Analysis reveals clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,express.co.uk
2687,bbc.com,clickbait,https://bbc.com/article/2686,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.714484,2026-04-14T16:00:35.714485,2026-04-14T16:00:35.714485,Update about current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,bbc.com
2688,bbc.com,political,https://bbc.com/article/2687,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.714516,2026-04-14T16:00:35.714517,2026-04-14T16:00:35.714517,Coverage of current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,bbc.com
2689,barenakedislam.com,clickbait,https://barenakedislam.com/article/2688,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.714549,2026-04-14T16:00:35.714550,2026-04-14T16:00:35.714550,Coverage of recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,barenakedislam.com
2690,nytimes.com,clickbait,https://nytimes.com/article/2689,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.714581,2026-04-14T16:00:35.714582,2026-04-14T16:00:35.714582,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,nytimes.com
2691,breitbart.com,fake,https://breitbart.com/article/2690,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.714608,2026-04-14T16:00:35.714609,2026-04-14T16:00:35.714609,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
2692,foxnews.com,conspiracy,https://foxnews.com/article/2691,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.714648,2026-04-14T16:00:35.714649,2026-04-14T16:00:35.714650,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,foxnews.com
2693,express.co.uk,conspiracy,https://express.co.uk/article/2692,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.714684,2026-04-14T16:00:35.714685,2026-04-14T16:00:35.714685,Hidden truth about corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,express.co.uk
2694,snopes.com,clickbait,https://snopes.com/article/2693,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.714716,2026-04-14T16:00:35.714717,2026-04-14T16:00:35.714718,Coverage of ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,snopes.com
2695,bbc.com,reliable,https://bbc.com/article/2694,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.714750,2026-04-14T16:00:35.714751,2026-04-14T16:00:35.714751,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
2696,nytimes.com,hate,https://nytimes.com/article/2695,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.714782,2026-04-14T16:00:35.714783,2026-04-14T16:00:35.714784,Update about recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,nytimes.com
2697,nytimes.com,unreliable,https://nytimes.com/article/2696,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.714814,2026-04-14T16:00:35.714815,2026-04-14T16:00:35.714816,News report on current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,nytimes.com
2698,bbc.com,reliable,https://bbc.com/article/2697,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.714847,2026-04-14T16:00:35.714847,2026-04-14T16:00:35.714848,Peer-reviewed study from Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
2699,cnn.com,unreliable,https://cnn.com/article/2698,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.714879,2026-04-14T16:00:35.714880,2026-04-14T16:00:35.714880,Update about current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,cnn.com
2700,foxnews.com,conspiracy,https://foxnews.com/article/2699,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.714911,2026-04-14T16:00:35.714912,2026-04-14T16:00:35.714913,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,foxnews.com
2701,barenakedislam.com,satire,https://barenakedislam.com/article/2700,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.714944,2026-04-14T16:00:35.714945,2026-04-14T16:00:35.714946,Coverage of recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,barenakedislam.com
2702,cnn.com,rumor,https://cnn.com/article/2701,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.714976,2026-04-14T16:00:35.714977,2026-04-14T16:00:35.714978,Update about current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,cnn.com
2703,nytimes.com,unreliable,https://nytimes.com/article/2702,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.715009,2026-04-14T16:00:35.715010,2026-04-14T16:00:35.715011,Coverage of current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,nytimes.com
2704,cnn.com,fake,https://cnn.com/article/2703,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.715036,2026-04-14T16:00:35.715037,2026-04-14T16:00:35.715038,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,cnn.com
2705,cnn.com,reliable,https://cnn.com/article/2704,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.715068,2026-04-14T16:00:35.715069,2026-04-14T16:00:35.715070,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,cnn.com
2706,theguardian.com,reliable,https://theguardian.com/article/2705,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.715101,2026-04-14T16:00:35.715102,2026-04-14T16:00:35.715102,Scientific paper in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
2707,foxnews.com,rumor,https://foxnews.com/article/2706,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.715134,2026-04-14T16:00:35.715134,2026-04-14T16:00:35.715135,News report on ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,foxnews.com
2708,infowars.com,bias,https://infowars.com/article/2707,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.715166,2026-04-14T16:00:35.715167,2026-04-14T16:00:35.715168,Study shows clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,infowars.com
2709,foxnews.com,bias,https://foxnews.com/article/2708,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.715200,2026-04-14T16:00:35.715201,2026-04-14T16:00:35.715201,Report indicates clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
2710,cnn.com,hate,https://cnn.com/article/2709,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.715232,2026-04-14T16:00:35.715232,2026-04-14T16:00:35.715233,Coverage of ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,cnn.com
2711,breitbart.com,rumor,https://breitbart.com/article/2710,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.715264,2026-04-14T16:00:35.715264,2026-04-14T16:00:35.715265,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,breitbart.com
2712,theguardian.com,reliable,https://theguardian.com/article/2711,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.715296,2026-04-14T16:00:35.715297,2026-04-14T16:00:35.715297,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
2713,nytimes.com,bias,https://nytimes.com/article/2712,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.715329,2026-04-14T16:00:35.715330,2026-04-14T16:00:35.715331,Report indicates clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,nytimes.com
2714,cnn.com,unreliable,https://cnn.com/article/2713,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.715362,2026-04-14T16:00:35.715363,2026-04-14T16:00:35.715364,Update about recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,cnn.com
2715,theguardian.com,clickbait,https://theguardian.com/article/2714,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.715394,2026-04-14T16:00:35.715395,2026-04-14T16:00:35.715396,Coverage of ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
2716,theguardian.com,clickbait,https://theguardian.com/article/2715,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.715426,2026-04-14T16:00:35.715427,2026-04-14T16:00:35.715428,News report on ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
2717,barenakedislam.com,political,https://barenakedislam.com/article/2716,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.715458,2026-04-14T16:00:35.715458,2026-04-14T16:00:35.715459,Coverage of ongoing situation,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,barenakedislam.com
2718,snopes.com,hate,https://snopes.com/article/2717,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.715490,2026-04-14T16:00:35.715491,2026-04-14T16:00:35.715491,News report on ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,snopes.com
2719,barenakedislam.com,fake,https://barenakedislam.com/article/2718,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.715518,2026-04-14T16:00:35.715519,2026-04-14T16:00:35.715519,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,barenakedislam.com
2720,infowars.com,fake,https://infowars.com/article/2719,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.715547,2026-04-14T16:00:35.715548,2026-04-14T16:00:35.715548,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
2721,barenakedislam.com,unreliable,https://barenakedislam.com/article/2720,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.715579,2026-04-14T16:00:35.715580,2026-04-14T16:00:35.715580,Coverage of current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,barenakedislam.com
2722,bbc.com,reliable,https://bbc.com/article/2721,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.715611,2026-04-14T16:00:35.715612,2026-04-14T16:00:35.715613,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
2723,infowars.com,bias,https://infowars.com/article/2722,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.715645,2026-04-14T16:00:35.715645,2026-04-14T16:00:35.715646,Study shows clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,infowars.com
2724,breitbart.com,reliable,https://breitbart.com/article/2723,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.715677,2026-04-14T16:00:35.715678,2026-04-14T16:00:35.715679,Scientific paper in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,breitbart.com
2725,cnn.com,unreliable,https://cnn.com/article/2724,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.715710,2026-04-14T16:00:35.715711,2026-04-14T16:00:35.715712,News report on recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,cnn.com
